Date,Medication,Sales,Region,Temperature,Humidity,Flu_Cases,Pollen_Count,Google_Trends,Marketing_Spend,Holiday
2023-07-03,Cold Relief,394.0,Toronto,29.0,,35.0,97.0,63.2,500.0,
2023-07-03,Cold Relief,448.0,Vancouver,22.9,73.0,23.0,102.0,49.3,800.1,
2023-07-03,Cold Relief,356.0,Montreal,22.4,,23.0,102.0,40.2,878.87,
2023-07-03,Cold Relief,386.0,Calgary,19.8,79.8,35.0,114.0,50.1,1180.2,
2023-07-03,Allergy Relief,405.0,Toronto,21.6,70.9,,84.0,59.6,578.15,
2023-07-03,Allergy Relief,615.0,Vancouver,21.0,80.4,29.0,94.0,66.1,,
2023-07-03,Allergy Relief,672.0,Montreal,18.5,64.6,31.0,103.0,,5470.411792039453,
2023-07-03,Allergy Relief,777.0,Calgary,18.4,77.3,34.0,85.0,99.5,,
2023-07-03,Pain Relief,668.0,Toronto,26.1,73.5,34.0,108.0,60.5,787.53,
2023-07-03,Pain Relief,680.0,Vancouver,21.9,72.2,38.0,115.0,65.0,951.85,
2023-07-03,Pain Relief,666.0,Montreal,24.4,70.6,35.0,,56.6,845.76,
2023-07-03,Pain Relief,826.0,Calgary,19.9,71.2,26.0,104.0,89.2,960.98,
2023-07-03,Cough Suppressant,267.0,Toronto,,69.1,30.0,96.0,54.6,1055.35,
2023-07-03,Cough Suppressant,259.0,Vancouver,20.8,76.8,36.0,114.0,42.1,1115.1,
2023-07-03,Cough Suppressant,273.0,Montreal,21.6,75.1,28.0,102.0,42.4,614.41,
2023-07-03,Cough Suppressant,339.0,Calgary,22.9,,35.0,92.0,55.0,704.57,
2023-07-03,Fever Reducer,1004.0,Toronto,27.0,70.2,38.0,98.0,75.0,2655.9,
2023-07-03,Fever Reducer,627.0,Vancouver,19.7,71.3,,114.0,62.4,1648.37,
2023-07-03,Fever Reducer,711.0,Montreal,24.7,84.8,40.0,99.0,76.6,,
2023-07-03,Fever Reducer,512.0,Calgary,22.4,72.0,22.0,96.0,73.5,2117.92,
2023-07-04,Cold Relief,486.0,Toronto,25.3,66.3,24.0,118.0,52.0,912.1,
2023-07-04,Cold Relief,474.0,Vancouver,23.2,78.9,32.0,95.0,60.7,780.63,
2023-07-04,Cold Relief,440.0,Montreal,20.3,75.4,34.0,98.0,40.2,1420.34,
2023-07-04,Cold Relief,415.0,Calgary,21.6,78.9,36.0,112.0,42.2,1336.61,
2023-07-04,Allergy Relief,557.0,Toronto,25.2,73.2,36.0,91.0,76.1,564.67,
2023-07-04,Allergy Relief,721.0,Vancouver,19.8,77.0,30.0,102.0,83.7,883.85,
2023-07-04,Allergy Relief,697.0,Montreal,,76.0,20.0,103.0,61.6,567.55,
2023-07-04,Allergy Relief,608.0,Calgary,21.0,72.4,38.0,101.0,68.0,733.92,
2023-07-04,Pain Relief,742.0,Toronto,20.6,70.8,42.0,,90.5,605.39,
2023-07-04,Pain Relief,584.0,Vancouver,15.8,76.7,28.0,97.0,56.6,706.41,
2023-07-04,Pain Relief,568.0,Montreal,24.3,72.5,26.0,84.0,40.7,1084.77,
2023-07-04,Pain Relief,557.0,Calgary,,68.5,25.0,81.0,64.6,673.18,
2023-07-04,Cough Suppressant,428.0,Toronto,27.9,75.1,32.0,103.0,57.6,963.85,
2023-07-04,Cough Suppressant,313.0,Vancouver,22.3,65.1,,107.0,52.7,1217.75,
2023-07-04,Cough Suppressant,287.0,Montreal,20.3,75.7,35.0,101.0,,908.97,
2023-07-04,Cough Suppressant,307.0,Calgary,19.7,80.1,31.0,88.0,47.2,1312.26,
2023-07-04,Fever Reducer,855.0,Toronto,25.0,72.0,18.0,104.0,63.3,2143.16,
2023-07-04,Fever Reducer,640.0,Vancouver,22.0,70.2,29.0,109.0,46.0,2131.25,
2023-07-04,Fever Reducer,491.0,Montreal,21.3,90.99431756134003,,105.0,44.7,2349.96,
2023-07-04,Fever Reducer,684.0,Calgary,19.1,78.4,28.0,100.0,53.8,2711.6,
2023-07-05,Cold Relief,392.0,Toronto,23.2,68.5,18.0,99.0,47.0,581.23,
2023-07-05,Cold Relief,410.0,Vancouver,18.5,77.2,35.0,91.0,55.8,1463.59,
2023-07-05,Cold Relief,368.0,Montreal,24.5,77.1,33.0,105.0,36.7,706.49,
2023-07-05,Cold Relief,394.0,Calgary,14.0,76.7,26.0,119.0,36.7,,
2023-07-05,Allergy Relief,623.0,Toronto,26.0,77.3,43.0,118.0,,500.0,
2023-07-05,Allergy Relief,780.0,Vancouver,24.4,73.2,33.0,74.0,65.3,,
2023-07-05,Allergy Relief,725.0,Montreal,23.4,76.7,26.0,112.0,93.2,1578.81,
2023-07-05,Allergy Relief,830.0,Calgary,16.0,80.5,30.0,105.0,99.5,730.18,
2023-07-05,Pain Relief,648.0,Toronto,,82.1,35.0,99.0,65.1,1227.33,
2023-07-05,Pain Relief,664.0,Vancouver,22.2,67.2,25.0,115.0,62.9,1141.27,
2023-07-05,Pain Relief,477.0,Montreal,24.9,71.9,28.0,92.0,59.6,686.16,
2023-07-05,Pain Relief,545.0,Calgary,16.6,80.0,29.0,94.0,62.8,1285.99,
2023-07-05,Cough Suppressant,297.0,Toronto,23.8,73.0,29.0,99.0,43.9,1137.2,
2023-07-05,Cough Suppressant,310.0,Vancouver,20.0,75.2,34.0,85.0,42.5,1134.09,
2023-07-05,Cough Suppressant,344.0,Montreal,24.9,70.6,28.0,98.0,53.1,1102.97,
2023-07-05,Cough Suppressant,281.0,Calgary,15.1,,22.0,115.0,56.7,1109.29,
2023-07-05,Fever Reducer,801.0,Toronto,34.8,81.6,25.0,,57.0,1774.97,
2023-07-05,Fever Reducer,681.0,Vancouver,20.9,77.7,31.0,93.0,69.6,2337.62,
2023-07-05,Fever Reducer,828.0,Montreal,19.0,67.9,33.0,111.0,,2152.47,
2023-07-05,Fever Reducer,654.0,Calgary,16.6,87.0,31.0,112.0,56.2,2129.38,
2023-07-06,Cold Relief,516.0,Toronto,23.4,76.3,25.0,90.0,,1204.28,
2023-07-06,Cold Relief,311.0,Vancouver,19.9,75.5,31.0,114.0,,783.55,
2023-07-06,Cold Relief,328.0,Montreal,22.6,75.6,32.0,,45.4,500.0,
2023-07-06,Cold Relief,354.0,Calgary,22.1,79.8,31.0,105.0,38.6,1045.92,
2023-07-06,Allergy Relief,734.0,Toronto,20.7,75.5,31.0,,96.93790346646676,892.86,
2023-07-06,Allergy Relief,636.0,Vancouver,,80.1,24.0,93.0,94.6,1070.66,
2023-07-06,Allergy Relief,726.0,Montreal,23.0,82.0,27.0,109.0,88.1,926.07,
2023-07-06,Allergy Relief,711.0,Calgary,20.2,73.5,27.0,105.0,,1049.75,
2023-07-06,Pain Relief,877.0,Toronto,27.9,76.7,30.0,95.0,84.0,1283.25,
2023-07-06,Pain Relief,582.0,Vancouver,25.3,74.5,27.0,105.0,58.3,985.67,
2023-07-06,Pain Relief,654.0,Montreal,20.6,66.1,40.0,95.0,85.4,1347.85,
2023-07-06,Pain Relief,686.0,Calgary,19.7,82.3,37.0,107.0,67.8,921.4,
2023-07-06,Cough Suppressant,264.0,Toronto,29.5,,,101.0,46.3,917.79,
2023-07-06,Cough Suppressant,255.0,Vancouver,22.4,69.6,33.0,102.0,44.7,673.9,
2023-07-06,Cough Suppressant,347.0,Montreal,19.3,,26.0,100.0,52.3,1673.32,
2023-07-06,Cough Suppressant,242.0,Calgary,18.5,69.0,24.0,106.0,49.0,884.77,
2023-07-06,Fever Reducer,962.0,Toronto,27.6,76.6,31.0,75.0,55.0,2332.4,
2023-07-06,Fever Reducer,566.0,Vancouver,21.5,80.4,31.0,115.0,52.7,,
2023-07-06,Fever Reducer,1012.0,Montreal,25.5,78.4,32.0,95.0,67.0,2130.68,
2023-07-06,Fever Reducer,579.0,Calgary,15.8,93.0,34.0,92.0,63.3,,
2023-07-07,Cold Relief,416.0,Toronto,25.8,74.3,25.0,90.0,,1269.6,
2023-07-07,Cold Relief,433.0,Vancouver,18.9,74.9,26.0,89.0,54.4,806.34,
2023-07-07,Cold Relief,386.0,Montreal,24.8,80.3,24.0,103.0,50.6,614.98,
2023-07-07,Cold Relief,361.0,Calgary,16.4,77.4,26.0,97.0,45.7,1026.09,
2023-07-07,Allergy Relief,641.0,Toronto,20.0,72.3,35.0,134.0,81.4,784.5,
2023-07-07,Allergy Relief,719.0,Vancouver,22.1,71.0,41.0,110.0,,732.79,
2023-07-07,Allergy Relief,925.0,Montreal,23.0,77.9,29.0,71.0,100.0,1143.77,
2023-07-07,Allergy Relief,861.0,Calgary,18.1,72.7,29.0,98.0,94.7,621.25,
2023-07-07,Pain Relief,568.0,Toronto,32.5,67.1,28.0,119.0,66.7,1080.89,
2023-07-07,Pain Relief,675.0,Vancouver,21.9,66.9,29.0,113.0,74.8,949.38,
2023-07-07,Pain Relief,696.0,Montreal,26.0,77.0,19.0,94.0,74.3,500.0,
2023-07-07,Pain Relief,560.0,Calgary,16.3,,32.0,109.0,77.5,729.15,
2023-07-07,Cough Suppressant,375.0,Toronto,24.9,77.9,25.0,99.0,55.2,1139.74,
2023-07-07,Cough Suppressant,386.0,Vancouver,20.9,65.8,38.0,108.0,62.0,993.09,
2023-07-07,Cough Suppressant,362.0,Montreal,24.7,71.7,39.0,109.0,51.6,1114.49,
2023-07-07,Cough Suppressant,340.0,Calgary,21.1,75.4,42.0,96.0,49.2,793.76,
2023-07-07,Fever Reducer,628.0,Toronto,23.3,,26.0,112.0,96.93790346646676,1755.5,
2023-07-07,Fever Reducer,578.0,Vancouver,19.7,61.9,35.0,102.0,64.2,2480.07,
2023-07-07,Fever Reducer,811.0,Montreal,27.9,81.3,37.0,108.0,63.5,1976.13,
2023-07-07,Fever Reducer,432.0,Calgary,22.7,65.4,32.0,89.0,35.0,,
2023-07-08,Cold Relief,363.0,Toronto,,72.1,26.0,111.0,46.2,901.8,
2023-07-08,Cold Relief,488.0,Vancouver,19.5,76.8,20.0,88.0,54.8,939.55,
2023-07-08,Cold Relief,481.0,Montreal,18.7,84.4,20.0,110.0,59.5,500.0,
2023-07-08,Cold Relief,392.0,Calgary,,80.4,33.0,97.0,29.0,1304.91,
2023-07-08,Allergy Relief,601.0,Toronto,25.1,67.7,34.0,88.0,96.93790346646676,769.36,
2023-07-08,Allergy Relief,551.0,Vancouver,26.7,66.7,24.0,90.0,94.1,1154.29,
2023-07-08,Allergy Relief,708.0,Montreal,19.5,66.1,,91.0,73.4,1195.69,
2023-07-08,Allergy Relief,798.0,Calgary,19.3,76.5,33.0,94.0,75.4,1017.8,
2023-07-08,Pain Relief,727.0,Toronto,28.8,85.0,25.0,123.0,68.6,883.09,
2023-07-08,Pain Relief,565.0,Vancouver,21.7,68.9,39.0,101.0,59.0,707.22,
2023-07-08,Pain Relief,702.0,Montreal,30.2,72.6,33.0,96.0,65.2,,
2023-07-08,Pain Relief,648.0,Calgary,18.2,70.6,31.0,106.0,65.6,1243.78,
2023-07-08,Cough Suppressant,278.0,Toronto,24.3,80.1,34.0,92.0,41.0,928.35,
2023-07-08,Cough Suppressant,355.0,Vancouver,18.0,75.5,28.0,90.0,55.7,905.21,
2023-07-08,Cough Suppressant,258.0,Montreal,28.4,77.2,19.0,107.0,38.4,1273.13,
2023-07-08,Cough Suppressant,354.0,Calgary,17.4,74.2,37.0,121.0,59.9,802.1,
2023-07-08,Fever Reducer,916.0,Toronto,27.6,78.5,,104.0,58.8,1979.88,
2023-07-08,Fever Reducer,778.0,Vancouver,19.2,71.7,34.0,105.0,66.7,2285.34,
2023-07-08,Fever Reducer,757.0,Montreal,26.5,72.4,33.0,94.0,54.4,2403.7,
2023-07-08,Fever Reducer,650.0,Calgary,19.9,74.9,27.0,95.0,66.8,2230.79,
2023-07-09,Cold Relief,430.0,Toronto,22.9,75.3,300.06047808312576,98.0,59.6,1478.81,
2023-07-09,Cold Relief,385.0,Vancouver,26.1,68.2,34.0,92.0,,959.98,
2023-07-09,Cold Relief,415.0,Montreal,17.7,77.6,33.0,103.0,40.1,1122.3,
2023-07-09,Cold Relief,372.0,Calgary,21.1,82.3,32.0,123.0,48.5,597.21,
2023-07-09,Allergy Relief,629.0,Toronto,24.1,73.6,25.0,105.0,64.9,1184.91,
2023-07-09,Allergy Relief,713.0,Vancouver,22.5,82.8,18.0,91.0,,660.39,
2023-07-09,Allergy Relief,745.0,Montreal,23.6,65.9,24.0,94.0,100.0,898.54,
2023-07-09,Allergy Relief,914.0,Calgary,19.2,77.8,25.0,102.0,93.9,1296.2,
2023-07-09,Pain Relief,769.0,Toronto,25.5,79.8,31.0,93.0,79.6,1138.37,
2023-07-09,Pain Relief,722.0,Vancouver,25.8,76.8,28.0,114.0,69.0,5090.992523670205,
2023-07-09,Pain Relief,692.0,Montreal,25.6,74.7,33.0,100.0,,1160.75,
2023-07-09,Pain Relief,753.0,Calgary,21.8,81.9,31.0,104.0,73.9,1276.54,
2023-07-09,Cough Suppressant,336.0,Toronto,31.9,80.4,32.0,105.0,62.5,1609.59,
2023-07-09,Cough Suppressant,289.0,Vancouver,25.3,68.2,34.0,100.0,34.1,1356.65,
2023-07-09,Cough Suppressant,264.0,Montreal,29.6,75.0,24.0,89.0,32.0,1589.02,
2023-07-09,Cough Suppressant,339.0,Calgary,27.8,70.8,26.0,106.0,45.7,1262.62,
2023-07-09,Fever Reducer,1177.0,Toronto,28.3,70.0,32.0,116.0,100.0,2431.72,
2023-07-09,Fever Reducer,570.0,Vancouver,24.0,72.0,30.0,99.0,67.6,2104.13,
2023-07-09,Fever Reducer,616.0,Montreal,21.3,68.0,27.0,84.0,74.5,,
2023-07-09,Fever Reducer,714.0,Calgary,24.7,69.4,39.0,96.0,72.5,1959.13,
2023-07-10,Cold Relief,507.0,Toronto,30.9,69.9,,94.0,65.0,1007.21,
2023-07-10,Cold Relief,552.0,Vancouver,21.3,76.0,26.0,94.0,61.3,1375.37,
2023-07-10,Cold Relief,462.0,Montreal,19.3,77.0,35.0,93.0,57.6,1105.89,
2023-07-10,Cold Relief,480.0,Calgary,18.2,74.3,,92.0,57.9,1060.38,
2023-07-10,Allergy Relief,702.0,Toronto,24.2,71.7,32.0,105.0,88.2,996.18,
2023-07-10,Allergy Relief,638.0,Vancouver,18.8,72.2,29.0,87.0,75.5,992.41,
2023-07-10,Allergy Relief,875.0,Montreal,24.5,74.1,22.0,83.0,91.9,,
2023-07-10,Allergy Relief,741.0,Calgary,,74.5,34.0,,90.9,979.9,
2023-07-10,Pain Relief,558.0,Toronto,24.6,82.4,37.0,113.0,56.1,754.3,
2023-07-10,Pain Relief,645.0,Vancouver,19.5,73.0,44.0,114.0,88.1,502.54,
2023-07-10,Pain Relief,671.0,Montreal,25.8,83.3,22.0,,75.0,500.0,
2023-07-10,Pain Relief,551.0,Calgary,16.9,79.0,29.0,94.0,48.1,1271.33,
2023-07-10,Cough Suppressant,283.0,Toronto,22.2,79.7,29.0,93.0,43.9,747.44,
2023-07-10,Cough Suppressant,309.0,Vancouver,24.6,80.4,30.0,97.0,58.4,1404.47,
2023-07-10,Cough Suppressant,333.0,Montreal,23.9,77.1,32.0,92.0,53.6,948.99,
2023-07-10,Cough Suppressant,295.0,Calgary,22.6,74.8,34.0,81.0,54.4,888.83,
2023-07-10,Fever Reducer,1042.0,Toronto,27.6,70.4,27.0,103.0,77.3,2506.47,
2023-07-10,Fever Reducer,741.0,Vancouver,19.9,76.3,,111.0,70.8,1595.27,
2023-07-10,Fever Reducer,644.0,Montreal,19.1,69.7,30.0,101.0,63.2,2362.83,
2023-07-10,Fever Reducer,651.0,Calgary,19.7,84.4,30.0,102.0,55.7,2350.66,
2023-07-11,Cold Relief,392.0,Toronto,25.3,77.8,27.0,116.0,,528.17,
2023-07-11,Cold Relief,459.0,Vancouver,20.5,80.2,27.0,95.0,52.4,731.35,
2023-07-11,Cold Relief,514.0,Montreal,21.7,64.3,36.0,104.0,57.1,1028.32,
2023-07-11,Cold Relief,429.0,Calgary,23.8,82.7,,75.0,57.0,1175.61,
2023-07-11,Allergy Relief,635.0,Toronto,26.8,73.3,26.0,98.0,93.3,652.36,
2023-07-11,Allergy Relief,678.0,Vancouver,17.1,73.8,30.0,90.0,70.9,845.02,
2023-07-11,Allergy Relief,650.0,Montreal,21.9,74.0,23.0,90.0,,694.81,
2023-07-11,Allergy Relief,737.0,Calgary,18.1,69.6,24.0,100.0,92.7,1019.94,
2023-07-11,Pain Relief,647.0,Toronto,28.2,83.7,37.0,79.0,73.4,1038.68,
2023-07-11,Pain Relief,618.0,Vancouver,23.4,79.7,29.0,103.0,,1674.06,
2023-07-11,Pain Relief,791.0,Montreal,19.8,77.7,22.0,116.0,69.3,742.85,
2023-07-11,Pain Relief,601.0,Calgary,11.1,84.1,33.0,104.0,79.3,500.0,
2023-07-11,Cough Suppressant,313.0,Toronto,21.6,71.2,,,50.5,1122.68,
2023-07-11,Cough Suppressant,395.0,Vancouver,24.9,74.6,25.0,,60.1,1412.81,
2023-07-11,Cough Suppressant,341.0,Montreal,24.7,70.6,33.0,99.0,73.4,1137.67,
2023-07-11,Cough Suppressant,377.0,Calgary,19.2,75.0,27.0,103.0,50.9,847.9,
2023-07-11,Fever Reducer,975.0,Toronto,27.8,,33.0,97.0,69.2,1569.11,
2023-07-11,Fever Reducer,680.0,Vancouver,11.7,72.8,29.0,99.0,49.0,,
2023-07-11,Fever Reducer,643.0,Montreal,21.9,79.8,28.0,90.0,56.9,2710.6,
2023-07-11,Fever Reducer,607.0,Calgary,22.4,74.8,35.0,114.0,52.9,1829.56,
2023-07-12,Cold Relief,377.0,Toronto,29.0,77.0,31.0,104.0,59.5,1323.89,
2023-07-12,Cold Relief,543.0,Vancouver,22.4,,35.0,98.0,64.4,1058.16,
2023-07-12,Cold Relief,317.0,Montreal,19.1,79.5,24.0,94.0,53.8,853.32,
2023-07-12,Cold Relief,370.0,Calgary,21.4,75.6,27.0,107.0,30.9,1254.85,
2023-07-12,Allergy Relief,743.0,Toronto,23.4,77.7,34.0,91.0,83.1,934.22,
2023-07-12,Allergy Relief,678.0,Vancouver,24.5,65.4,23.0,106.0,78.3,937.49,
2023-07-12,Allergy Relief,826.0,Montreal,24.6,72.0,34.0,114.0,100.0,877.78,
2023-07-12,Allergy Relief,711.0,Calgary,18.1,65.4,30.0,96.0,95.4,1025.51,
2023-07-12,Pain Relief,562.0,Toronto,23.6,80.1,36.0,88.0,64.2,1074.52,
2023-07-12,Pain Relief,799.0,Vancouver,18.2,69.0,36.0,97.0,75.2,960.79,
2023-07-12,Pain Relief,761.0,Montreal,23.1,68.1,,106.0,76.5,769.13,
2023-07-12,Pain Relief,493.0,Calgary,17.2,67.8,,108.0,61.3,881.19,
2023-07-12,Cough Suppressant,253.0,Toronto,20.3,69.7,31.0,102.0,38.7,791.69,
2023-07-12,Cough Suppressant,291.0,Vancouver,23.2,82.9,31.0,88.0,45.3,891.81,
2023-07-12,Cough Suppressant,336.0,Montreal,21.9,79.4,29.0,113.0,72.0,613.29,
2023-07-12,Cough Suppressant,247.0,Calgary,13.2,69.5,27.0,73.0,32.3,1140.84,
2023-07-12,Fever Reducer,1247.0,Toronto,26.4,75.6,27.0,107.0,90.4,2480.64,
2023-07-12,Fever Reducer,646.0,Vancouver,9.934036081733064,76.5,42.0,72.0,66.1,2043.82,
2023-07-12,Fever Reducer,724.0,Montreal,,77.4,30.0,111.0,72.7,2136.01,
2023-07-12,Fever Reducer,566.0,Calgary,18.5,65.1,21.0,113.0,,2192.41,
2023-07-13,Cold Relief,394.0,Toronto,24.7,79.4,28.0,97.0,54.8,500.45,
2023-07-13,Cold Relief,448.0,Vancouver,22.1,80.7,32.0,93.0,56.1,720.2,
2023-07-13,Cold Relief,461.0,Montreal,20.9,73.0,34.0,91.0,51.5,1495.39,
2023-07-13,Cold Relief,371.0,Calgary,15.2,70.4,32.0,91.0,40.1,1013.41,
2023-07-13,Allergy Relief,707.0,Toronto,,73.8,32.0,98.0,89.4,628.94,
2023-07-13,Allergy Relief,772.0,Vancouver,22.2,78.4,30.0,,82.8,1357.24,
2023-07-13,Allergy Relief,493.0,Montreal,29.4,80.3,36.0,123.0,82.4,918.73,
2023-07-13,Allergy Relief,717.0,Calgary,17.6,85.3,29.0,112.0,73.0,859.26,
2023-07-13,Pain Relief,544.0,Toronto,28.4,81.3,39.0,95.0,58.3,986.28,
2023-07-13,Pain Relief,552.0,Vancouver,17.4,73.1,28.0,117.0,52.7,1295.59,
2023-07-13,Pain Relief,746.0,Montreal,19.4,80.9,33.0,90.0,80.0,1303.53,
2023-07-13,Pain Relief,603.0,Calgary,30.0,73.6,38.0,97.0,57.3,1455.63,
2023-07-13,Cough Suppressant,302.0,Toronto,29.7,77.2,17.0,103.0,53.8,1225.81,
2023-07-13,Cough Suppressant,400.0,Vancouver,20.3,76.7,29.0,121.0,69.4,920.88,
2023-07-13,Cough Suppressant,312.0,Montreal,23.2,69.2,26.0,94.0,49.2,1128.16,
2023-07-13,Cough Suppressant,321.0,Calgary,18.4,80.2,29.0,94.0,58.0,1160.54,
2023-07-13,Fever Reducer,661.0,Toronto,24.6,71.7,34.0,114.0,86.7,,
2023-07-13,Fever Reducer,539.0,Vancouver,20.5,79.2,40.0,97.0,57.3,2039.99,
2023-07-13,Fever Reducer,484.0,Montreal,23.7,74.6,,91.0,53.7,2037.09,
2023-07-13,Fever Reducer,840.0,Calgary,25.4,75.7,28.0,104.0,57.0,2232.26,
2023-07-14,Cold Relief,363.0,Toronto,21.2,69.0,30.0,96.0,53.5,1293.65,
2023-07-14,Cold Relief,496.0,Vancouver,27.5,80.8,34.0,,55.1,1087.79,
2023-07-14,Cold Relief,313.0,Montreal,21.6,77.3,,112.0,,1084.55,
2023-07-14,Cold Relief,420.0,Calgary,,74.5,28.0,111.0,40.5,1080.99,
2023-07-14,Allergy Relief,858.0,Toronto,22.2,75.0,34.0,93.0,100.0,1137.03,
2023-07-14,Allergy Relief,633.0,Vancouver,23.6,77.2,29.0,102.0,66.7,1054.23,
2023-07-14,Allergy Relief,609.0,Montreal,30.8,78.0,30.0,106.0,78.5,1301.49,
2023-07-14,Allergy Relief,836.0,Calgary,19.8,77.9,24.0,103.0,91.3,923.28,
2023-07-14,Pain Relief,695.0,Toronto,27.2,62.6,35.0,121.0,70.9,1368.81,
2023-07-14,Pain Relief,611.0,Vancouver,26.3,70.1,34.0,90.0,68.7,788.57,
2023-07-14,Pain Relief,605.0,Montreal,23.0,64.9,30.0,100.0,66.2,1162.61,
2023-07-14,Pain Relief,567.0,Calgary,24.7,79.2,35.0,99.0,54.9,1421.24,
2023-07-14,Cough Suppressant,295.0,Toronto,28.4,70.5,30.0,111.0,39.1,695.99,
2023-07-14,Cough Suppressant,289.0,Vancouver,22.7,74.4,32.0,91.0,52.2,1176.42,
2023-07-14,Cough Suppressant,318.0,Montreal,19.5,,32.0,117.0,96.93790346646676,908.86,
2023-07-14,Cough Suppressant,405.0,Calgary,20.2,72.6,24.0,98.0,72.1,1235.93,
2023-07-14,Fever Reducer,784.0,Toronto,24.8,70.1,42.0,88.0,64.8,2431.83,
2023-07-14,Fever Reducer,556.0,Vancouver,18.7,73.7,25.0,95.0,59.8,1768.51,
2023-07-14,Fever Reducer,721.0,Montreal,28.0,76.7,36.0,112.0,60.3,2008.8,
2023-07-14,Fever Reducer,687.0,Calgary,18.2,73.6,33.0,105.0,68.4,2050.67,
2023-07-15,Cold Relief,359.0,Toronto,19.3,,34.0,81.0,48.0,1274.6,
2023-07-15,Cold Relief,428.0,Vancouver,21.7,74.0,29.0,99.0,60.4,1244.33,
2023-07-15,Cold Relief,418.0,Montreal,23.8,82.1,39.0,109.0,45.1,891.95,
2023-07-15,Cold Relief,455.0,Calgary,18.7,78.0,27.0,110.0,61.8,926.83,
2023-07-15,Allergy Relief,505.0,Toronto,25.9,72.4,23.0,,86.2,942.03,
2023-07-15,Allergy Relief,608.0,Vancouver,27.4,73.8,26.0,89.0,87.9,1000.99,
2023-07-15,Allergy Relief,685.0,Montreal,21.4,68.3,32.0,106.0,80.6,600.08,
2023-07-15,Allergy Relief,667.0,Calgary,19.7,69.3,22.0,102.0,70.3,638.39,
2023-07-15,Pain Relief,545.0,Toronto,23.8,77.9,35.0,72.0,65.8,973.94,
2023-07-15,Pain Relief,646.0,Vancouver,22.8,71.9,34.0,98.0,65.2,,
2023-07-15,Pain Relief,725.0,Montreal,22.9,72.7,31.0,108.0,74.9,1460.4,
2023-07-15,Pain Relief,660.0,Calgary,,77.3,21.0,100.0,65.5,1007.86,
2023-07-15,Cough Suppressant,335.0,Toronto,21.7,81.6,27.0,74.0,48.3,616.21,
2023-07-15,Cough Suppressant,277.0,Vancouver,21.3,58.9,25.0,99.0,52.0,855.49,
2023-07-15,Cough Suppressant,310.0,Montreal,19.8,75.8,33.0,102.0,57.7,,
2023-07-15,Cough Suppressant,289.0,Calgary,19.8,77.8,26.0,95.0,44.7,649.6,
2023-07-15,Fever Reducer,740.0,Toronto,,68.4,24.0,103.0,62.0,1935.62,
2023-07-15,Fever Reducer,1499.5760993376387,Vancouver,24.7,78.6,18.0,105.0,,2244.13,
2023-07-15,Fever Reducer,686.0,Montreal,22.9,83.6,21.0,,,2187.63,
2023-07-15,Fever Reducer,778.0,Calgary,24.0,71.2,34.0,88.0,77.8,2078.33,
2023-07-16,Cold Relief,398.0,Toronto,21.4,69.8,22.0,92.0,52.4,1098.42,
2023-07-16,Cold Relief,373.0,Vancouver,21.3,,43.0,97.0,49.8,1224.55,
2023-07-16,Cold Relief,286.0,Montreal,21.5,77.6,31.0,95.0,29.0,1008.89,
2023-07-16,Cold Relief,384.0,Calgary,22.9,77.0,300.06047808312576,,51.2,1360.02,
2023-07-16,Allergy Relief,459.0,Toronto,28.9,73.7,31.0,98.0,80.5,500.0,
2023-07-16,Allergy Relief,631.0,Vancouver,22.7,73.3,30.0,92.0,82.4,939.72,
2023-07-16,Allergy Relief,463.0,Montreal,25.7,73.0,30.0,,64.1,1288.71,
2023-07-16,Allergy Relief,840.0,Calgary,20.3,71.4,33.0,99.0,78.8,512.3,
2023-07-16,Pain Relief,887.0,Toronto,25.7,77.2,23.0,119.0,83.0,1623.29,
2023-07-16,Pain Relief,707.0,Vancouver,16.7,72.7,46.0,98.0,73.4,500.0,
2023-07-16,Pain Relief,752.0,Montreal,17.4,67.1,,97.0,81.5,966.29,
2023-07-16,Pain Relief,629.0,Calgary,16.3,74.7,,101.0,68.6,,
2023-07-16,Cough Suppressant,338.0,Toronto,27.6,77.2,24.0,96.0,56.3,520.78,
2023-07-16,Cough Suppressant,294.0,Vancouver,25.0,65.4,37.0,91.0,54.5,1109.57,
2023-07-16,Cough Suppressant,264.0,Montreal,22.3,83.3,32.0,94.0,35.8,620.17,
2023-07-16,Cough Suppressant,405.0,Calgary,,74.3,20.0,93.0,63.7,1135.8,
2023-07-16,Fever Reducer,773.0,Toronto,,85.2,,100.0,54.5,2897.12,
2023-07-16,Fever Reducer,764.0,Vancouver,19.7,72.2,29.0,94.0,66.6,2076.13,
2023-07-16,Fever Reducer,783.0,Montreal,23.6,77.2,40.0,99.0,75.8,2664.11,
2023-07-16,Fever Reducer,655.0,Calgary,18.0,69.2,33.0,105.0,88.6,2104.52,
2023-07-17,Cold Relief,569.0,Toronto,25.0,67.6,34.0,108.0,76.8,1188.85,
2023-07-17,Cold Relief,373.0,Vancouver,24.3,71.5,33.0,95.0,48.7,891.12,
2023-07-17,Cold Relief,445.0,Montreal,18.6,61.5,31.0,117.0,44.2,970.5,
2023-07-17,Cold Relief,417.0,Calgary,24.7,79.7,19.0,95.0,52.0,1446.21,
2023-07-17,Allergy Relief,773.0,Toronto,21.1,72.3,26.0,90.0,81.9,980.57,
2023-07-17,Allergy Relief,705.0,Vancouver,21.3,76.6,25.0,111.0,,931.26,
